date,PPC_Brand_Spend,PPC_Generic_Spend,Display_Spend,Social_Spend,TV_Spend,OOH_Spend,Meta_Spend,Yahoo_Spend,competitor_spend,google_trend_competitor,opportunities,sales
2022-07-18,16768.238122628143,7751.587546177633,5795.133584073261,4115.279572495795,32577.476052770446,12273.76939455142,9495.19995691676,6210.871309941847,45140.32517507999,20.95667874622505,1761.8343012231182,205.20610691792362
2022-07-25,15870.13259284482,8616.843221441934,5600.046839913629,4158.568081691213,26422.01276667568,14542.89812364963,11183.44900728313,5275.552729738036,41339.14997489158,35.450218220772506,2103.5052957578523,261.1689121966724
2022-08-01,12965.735697267113,10773.3640752111,6564.187139874039,3597.4047837468074,26587.464682839407,14631.76388358859,11662.135820352947,4928.710741788538,40520.30981333918,27.898839389538495,1873.9218743985277,221.66559356966323
2022-08-08,11823.067770723148,9882.380157951566,4575.080492025835,4546.39481967887,27621.275224795718,14181.444201676572,9670.037785523458,4467.108680982754,41739.95670545934,38.69462103185652,2056.721671404096,238.459799099553
2022-08-15,12875.387144253202,8756.705975067407,4131.080159148347,4995.184261508834,22579.451560795784,15032.761321619713,11560.037025484851,4116.399267466562,46010.77986957075,35.34737023358279,1972.1485137900518,233.2474089506958
2022-08-22,14308.948006497172,8273.905302850606,4016.062479413912,4741.3535534784305,24618.905616073847,10635.605145552332,14611.500665445723,3417.569956978778,44878.86207809275,51.09046721002964,2170.7081498080656,239.49164375695653
2022-08-29,17415.58581835355,8738.651819301813,4405.957501188076,4922.5254147112255,27067.954764993294,12483.452842137742,14574.19747570589,3540.819523180414,45979.556284297,56.86877807943288,2220.4044477747907,265.4823851195828
2022-09-05,21884.153919873348,6852.308025717678,4806.191764890957,4436.649311009934,28403.41681996739,13223.507884275408,15175.660135328417,4607.488502487002,47311.046200394936,47.43063949655408,2197.7037771012415,262.3634997231077
2022-09-12,18668.780507091935,7380.839734858099,4442.017374623622,4470.017782442643,27620.590974926185,13847.789996753729,13121.25574561252,3650.3344826141984,42263.77757853477,40.60785117956081,1970.5121169161714,243.05939600232432
2022-09-19,14149.771596452669,7298.14479144885,4566.179799307317,4847.3056028884785,28335.872876749865,15610.58625702057,9560.396501842286,3250.9813015753284,52103.3114689861,47.33048258544313,2168.3038013026976,245.10601673245665
2022-09-26,10269.54012029564,9562.716326604506,4799.5248816680905,6424.178658206643,30365.68354280611,27568.474234436922,7508.190914868866,2782.8329805707126,43811.28388136621,45.76536102267317,2075.9068467075335,258.4037524918124
2022-10-03,11108.648502854032,9040.431947927365,7513.762685847193,6266.055405692607,33032.4176934933,19402.187862665818,8130.431327133005,2458.171217178685,43091.24271905965,45.25754876196761,2135.407706913428,262.8137191895926
2022-10-10,10279.909122717774,11009.200109243428,9463.104040601771,7297.771779485506,37296.86542436731,17279.81829917708,7609.706414769068,2843.7427868330165,47223.94689971978,56.383949903750874,2436.1017988205936,302.3485643680605
2022-10-17,18514.552772340696,9099.112712721357,8583.362236008157,7091.884628922012,42856.270349651604,16281.125750812356,6893.371746223117,2355.7109792796077,37450.178246305106,49.11764893604105,2425.574690250084,290.647191821977
2022-10-24,14805.343330363663,9999.137570060531,8249.393983547812,7743.922830851052,39799.55910798135,15578.363505439049,7034.338717660551,2100.853288421023,41579.57432144709,50.02446932623648,2413.2707387192427,297.7036633191311
2022-10-31,13648.90233646755,10464.535027562599,7445.503742353922,7907.919037537111,37146.51910315684,15030.555655720089,7593.712669146872,1681.1337238457093,49638.65027215577,57.65659781020763,2572.6379844942753,296.9466058600578
2022-11-07,15104.286539755623,9507.700932352009,6467.330695076141,9132.783217860173,39395.44007299277,16085.167984687165,6115.037146957283,1585.189257141079,37823.11020391014,62.598218155250905,2599.051089102766,317.59051121396817
2022-11-14,14627.969399215868,10309.611699831084,7434.3632641040485,8526.668621783661,41549.718443973805,12825.872466189898,5885.795253715722,1345.125446236684,50320.87039616299,58.801673184035344,2535.6376554837098,298.1072165612456
2022-11-21,13971.695756971032,12528.077837291778,7431.831340758139,7232.79872453235,37649.292141699225,12669.579476209412,7137.147091733114,1584.6705210182922,52340.79815466923,54.73009150040701,2558.8927287435704,293.855912789845
2022-11-28,12381.628004504184,12041.987292778666,8402.615350965161,6665.651964369065,40507.93683501465,14121.10776527234,5833.799739081969,2267.631950254147,43367.78810576672,39.873549500158155,2364.81463350795,274.7846318756391
2022-12-05,19380.84671985588,10139.000830042762,7678.08757973328,7001.761126150731,42961.48025906373,10354.548031735572,6361.336394031022,1945.2480103414043,46332.50499573828,33.448879658804955,2294.3012877342308,275.36040363714187
2022-12-12,30406.443413902925,11278.897682783158,8088.792651041377,6620.388661297816,45736.965997369654,10458.361477316894,5637.228701402105,1500.0251346752152,50328.48395575552,39.30597753964183,2527.684402200382,296.727734598305
2022-12-19,24259.40338695283,11053.003701671969,9410.934293872993,7758.452970816587,49774.65349492643,9430.964106449668,5820.176802019137,1720.2746859974072,42947.720383407126,40.341724520175575,2499.6598512952687,302.96777040899866
2022-12-26,26533.922397473416,11851.947722062276,10725.59839051193,7695.207757254643,37691.44474822222,8888.125872154833,6275.754896529597,1547.157994949266,49079.43175407913,42.87279624467027,2625.1367129942737,300.5505051192807
2023-01-02,23529.116659221734,12983.500906718768,11798.002663557809,10675.362891728673,34386.15755235324,7883.531294319185,6253.472787018046,1845.8286297913796,42078.94977321967,52.612265872808706,2624.9479363368528,297.97697201149543
2023-01-09,24544.664245307285,11486.67293593747,10209.445486991905,7981.7652084210395,31825.919044183905,7834.190918160475,6315.831470435111,1720.0278588248286,42901.30566004841,42.591227825748774,2380.8335186456884,296.6791217106312
2023-01-16,21497.43037301102,10847.023225833773,12063.013164391568,8242.484400754292,29340.980495061816,9778.382393899024,4934.885533916593,1585.6823848746221,41542.99202167333,42.18353984273782,2371.7005612823355,291.8344683890917
2023-01-23,18481.760247152426,13573.643166773463,10997.028980460023,7078.214637412862,25582.301619716338,7669.6981910750965,5495.908572634408,1601.812584688703,46568.633316084444,45.25651958148,2446.1245230277577,285.14056807602043
2023-01-30,17486.591428295567,14029.404850080242,12242.797971202765,6817.070268165618,20788.21639307196,6539.837826483402,4647.880403978708,1822.8240555439015,50524.551933008326,40.57193616458787,2432.8091259653083,291.9130979680727
2023-02-06,17632.52219007161,11284.139560253558,12071.79490675505,7065.747665141037,21566.607160317148,5738.610616541542,4766.022017781522,1782.9585364012564,44179.072166416736,53.90936584308963,2533.102000141883,312.1282964986365
2023-02-13,25326.44643641323,14695.122317839743,10066.911759047207,5289.329467444218,19580.591510669932,7510.886569323656,4856.984925530219,1724.9853917642201,39628.064778688145,60.39618708737689,2516.583496872264,305.3436244909965
2023-02-20,22783.629694784508,16432.154324825267,10054.098328211056,5855.691272527408,20043.54605056264,6827.917822566706,5077.483665608016,1776.156980885119,40382.30958629486,60.63801628661155,2440.9632370792006,294.1013732189719
2023-02-27,26248.894741065356,15687.589127648513,10770.246011268331,7504.596034327904,32458.97034049779,6726.113553607852,5169.858864297104,1617.3402038803965,46811.19725574118,72.86426726391792,2798.717032800834,344.6072765866009
2023-03-06,23571.840058566573,14119.484001330613,11444.864511401447,6526.746225722809,23449.27387673467,6344.8150726149215,4580.412132335854,1891.0674675273203,54112.982595914356,56.300251574253195,2467.5864062424243,290.26466894748114
2023-03-13,27596.959989020706,16987.24661119396,10713.90913151249,6377.2830325985815,21999.887123461514,5717.547525270138,4027.425227166751,1639.4125200691958,46807.104160363,54.978391010557104,2483.2420966396076,298.2384791860699
2023-03-20,28788.44690924667,17944.049580209812,12344.98739156617,6765.588935019609,20670.13918986951,5824.124842471136,4896.857384695293,1787.152030445514,43292.21534673175,56.913408559918174,2421.401136494577,290.42534727301006
2023-03-27,27819.107399973436,23520.80359071124,12496.455043468044,5992.902940287615,20708.05649641336,8169.543515574771,5192.384878486779,2223.856315182454,48583.350332297516,48.21428647358316,2341.1571521408164,278.7567618755296
2023-04-03,27617.748506411972,21922.022497222122,10633.829398935197,5183.850022084845,44934.38624131501,9004.759420996787,6148.020552627226,2470.825251121202,43935.059631427175,50.97714551340835,2392.184020053511,283.9436383150553
2023-04-10,25507.181272453545,20601.28372149648,10611.487668810072,3791.8408890196515,32684.593794757722,7381.595975663601,6043.243052193109,2787.1937548220035,43329.51177253317,41.92905646042365,2155.84905840391,259.2848329110971
2023-04-17,27553.348537794085,18254.882190376942,11995.09848909732,7796.39590441018,27168.33639653302,7839.401845752018,5163.65879624753,2833.7489229784946,40887.18052007325,49.067703714532946,2274.0502742642816,273.16129287959797
2023-04-24,25861.753564876515,18701.73248235939,12799.52388400094,6244.461969629305,19958.714399099576,6902.583649321315,6307.081827626256,3375.447268568506,51806.07260727257,57.71684111665761,2402.1747942043203,279.8735541642422
2023-05-01,22458.590584555393,32877.62744607776,8948.091799012705,4801.698118149361,15951.685124456862,5746.246199726048,6229.849367877365,3727.2336319724573,34908.89605516712,58.35214010235272,2424.6387883112734,297.37102187655637
2023-05-08,20172.348148059114,27931.74087978827,7228.770076426472,4600.945507937459,19529.06110052712,7236.143097980777,6854.689905998549,3804.409465405623,48737.48320942389,41.85932956136261,2099.597615183058,244.1406321598369
2023-05-15,22140.767082643353,19951.40516825773,8271.38371437625,4082.0523771160683,16583.63030638296,15627.929620034609,6594.4563055052595,4133.711705421008,42960.79673452456,35.75311547976181,2041.647201625596,243.25179663869412
2023-05-22,27492.488931560645,15908.605716644277,6556.096590199379,6811.734716864444,14812.494117535352,14361.582304104537,8615.181572650523,4314.905134902253,43190.83917484599,43.12017240951474,2106.282699770252,250.3916801906698
2023-05-29,26313.50131235823,13414.4025493701,5388.074452410587,6034.012948066017,15679.1352194774,11530.445516932687,7702.088875668249,3878.657807108121,53297.74408315113,44.66572707571072,2056.1273225396462,249.6001076060313
2023-06-05,24353.008625496972,13735.440186954933,5181.7652702590385,4414.902581284368,16356.494481642632,10553.392025025936,7761.165168496486,3267.388776696755,41898.47292459946,24.180560719028673,1882.7988410572166,208.98302940512733
2023-06-12,23911.176717031543,14922.024346045262,5575.630781758205,4807.196408111387,15451.585649492825,11324.344584157354,8348.332325216339,3627.1657051538655,42041.43057654091,39.28709164616886,2007.5204719189053,248.0297351497043
2023-06-19,26247.547876873152,12245.180910117146,5446.9711296328605,3804.2773696416057,16230.804127985984,11563.772226755043,7680.504090372259,3949.175872062152,44417.0349490083,42.522925366965744,2050.68427804961,240.66619058505586
2023-06-26,24045.760159462894,10643.838929604677,4992.11214831635,3590.919765109255,20464.79345742433,10860.047138800915,8730.260879691727,4454.8952269362,46901.38605145842,37.465742981572234,1992.6582690947614,248.87869864958782
2023-07-03,20682.584030135487,10464.74234051595,4684.175895101055,4755.7451578761375,18949.88749251338,9157.219404049325,11174.68653417157,3769.013882853165,43054.93728582714,47.9322391657911,2166.185431030499,256.1169323275306
2023-07-10,22094.839072934275,9551.295042986196,4464.846320685694,5241.295093514418,17093.333496851144,10259.334042530152,10275.203991592252,3377.986812086779,38446.84341399568,42.92547122937769,2073.999111392405,248.48914468121652
2023-07-17,20887.631177167026,10273.04180165456,4242.668685549701,8987.082689559276,21539.75945491567,12596.423472224693,10884.600672143037,3682.2061928264684,41268.2183266211,38.83276004266844,2065.4495595267445,263.1642354637567
2023-07-24,22605.251903623273,7262.023375579936,6011.793920007972,6342.674305324477,24149.220175497812,11110.84443299835,7777.470206678089,3623.046379956196,51151.70756993055,43.933029242247045,2122.2891033326227,252.45598672956538
2023-07-31,19900.169390543295,6823.419870486839,5969.671692600506,5391.86006469088,23175.517787688535,12930.312871776923,8667.963849002994,2853.8003051670935,45337.75679572074,59.39473106773599,2348.171675951071,291.69140019151615
2023-08-07,15232.898712328939,6549.330208530913,6420.08364878456,5299.138761308995,36836.11959180694,13908.660233616474,16190.442344878862,3166.8169702203595,47076.37195484336,70.50448227797189,2416.100528054504,290.24442405105697
2023-08-14,12406.617172983748,5282.778602877058,5755.731680007765,5305.90533048105,31111.359731526005,15480.602191643837,12671.375879050664,2558.542865188971,43838.84818108843,69.28127781361036,2543.465948440533,308.5392644552119
2023-08-21,15399.181174556572,5397.9619142231895,5618.208318878776,5321.551671211781,30782.097313376016,16967.63867362521,13506.300865534147,2446.5714057386044,42128.004945787034,69.12410752169085,2446.2521920750078,294.1099317642919
2023-08-28,17678.10275587571,5509.649564776662,5254.760708228337,5467.553858899626,64686.42082748696,15005.436257878002,11807.785979054579,3080.6495767800793,53219.210711119566,71.63127747403126,2527.2494287220397,310.0527444570458
2023-09-04,15245.46051576067,6100.177573356869,4042.1146362081627,9977.151924461308,45341.285676379826,12443.13493969194,10917.167768543284,6702.819184913372,44161.055529190366,57.24915257627023,2253.268411011117,264.9079564185096
2023-09-11,13412.382699289308,7668.6643898338825,4031.294393459975,7200.590305048111,40855.30046454323,12561.556489733563,10020.612381861707,4210.430462170679,43048.41884317084,60.95250875823204,2318.47362237673,270.3444465010541
2023-09-18,15315.694595784276,7613.586548875509,3882.80533736965,6625.196170176468,42281.4705075551,14976.700493047569,7781.575733066338,3399.7282306910356,50213.13904451724,52.88941926143741,2163.0264871290815,254.4545689324736
2023-09-25,12227.029855038083,6958.329203634713,3656.354172004821,7579.977350020404,30232.798774836905,14095.747850293505,7153.737176820958,3038.0288342783833,41864.007737040345,54.85935994352257,2265.5018329902096,272.6579029694179
2023-10-02,10822.580774388854,7456.730571542684,4061.5701334936994,6393.131760581983,36884.70740353647,13235.54024718761,8575.433795364406,3416.982713049443,42401.75510609678,52.067746933959356,2298.5564578305853,274.0602246552676
2023-10-09,12037.004292728141,9018.71789963966,5991.415673055253,6692.897947666574,32334.674436024383,11015.830885415706,6566.000625276121,2758.574380356771,45046.13370991697,55.6638641640812,2425.909369732257,296.79132337964023
2023-10-16,11425.261961604232,8116.360239462866,6664.573911499294,6481.4174065416955,35701.358939632606,14873.539486593185,6375.508510435611,2364.5989749171613,45001.21548481209,55.475919051316644,2366.6100013671557,294.4310537626308
2023-10-23,11635.380709945852,7756.001625097793,8534.993487477373,7185.096823650241,37714.643873025954,15997.009187981648,6421.194573719021,4832.262506299482,46183.54771315864,29.796493074482918,2035.44951787534,236.44723544716072
2023-10-30,11638.649344178162,16434.05485639588,9179.34056740938,7311.961307275388,43154.39987639471,16449.244925938954,8194.025806446356,3341.5144060480307,55469.28248037267,35.26832815322777,2197.112233860133,257.7818777303045
2023-11-06,12478.496602431636,13779.608900290343,10234.050484612373,9332.112487034976,44021.87293029704,16910.364646156813,8387.724424272505,2958.8557833128334,46538.843799333896,43.35188614097632,2448.7621961281434,282.3615481888744
2023-11-13,15012.088936775712,13883.406175860782,9118.934444580513,9798.21446591614,56163.94014069193,16175.738506354923,7134.617816597631,2074.8779801274554,35476.02419396739,48.24893569948868,2426.9285626153655,307.4744114399167
2023-11-20,14640.449022782566,13121.918192998008,10187.328823034532,8168.326089849399,43910.101971584554,14008.041218360539,7891.144843036998,3433.2882647022475,46492.56392032397,47.77846098992231,2473.1589567803994,299.21643080662255
2023-11-27,15613.803688141412,14035.034695205955,11372.098096559916,9229.581220705406,41397.686159714365,12660.73476723199,6482.586055971197,2194.9583791729215,45170.78323438892,61.360062327381094,2685.8859567434415,326.14473336962556
2023-12-04,11967.587825910494,12118.918921794871,10568.738094635864,8402.83058572981,37844.23551502215,11283.1910832697,6927.522488727709,1753.4169492600142,45195.95050401032,61.57903489487817,2714.12406970864,314.9732212847884
2023-12-11,13013.98386949928,12673.799223109585,11666.899122354334,14543.626713244996,38197.931429651806,14847.63295690516,5365.1076878547,1894.0397727119869,46120.48542980932,62.76461431744738,2789.773660974884,334.76347940493105
2023-12-18,12710.914492275335,12955.265761857338,12554.247527712643,12791.296908749047,39320.64884109561,13581.904019818458,6004.245742580748,1786.2080351417528,44871.13257863436,68.56762660636245,2866.5849188014586,348.0641741314797
2023-12-25,12181.17488207954,11832.92962785237,11589.079409238373,10617.12848301677,38597.04905846574,11140.937655871883,5346.900106946289,1664.9667243174997,44763.867297721554,67.75484528266276,2880.526510004256,343.64111967623535
2024-01-01,12568.346211691602,10856.985699672263,10313.264508870543,11015.953075162868,33977.7552759263,10762.351503100983,4556.9234340608755,1514.1545781519712,47845.01394759328,57.01973419881658,2463.3795561376264,304.21119173512636
2024-01-08,13941.691583062884,13624.773275671168,9509.126378172054,9144.549344324309,25269.573306112175,8670.012293564385,4491.492347734061,1523.4219119547809,42625.57435218095,36.10908804881629,2196.358484891688,282.05766719214523
2024-01-15,17638.961985618673,14106.163617326705,10504.172225998438,8157.936055363727,24195.200277421915,10030.76023922414,4693.758496109691,1638.970626079282,40931.251073306405,35.07030322290838,2306.7747422026464,269.23646644756593
2024-01-22,15978.200989371486,13441.90417911094,11506.939324018633,7440.288843199676,46165.05235032331,8383.320928779216,4386.0658025378925,3386.2129344252485,60888.27546204307,44.14380678537564,2403.203443152662,280.20771521050585
2024-01-29,17927.05189393828,14672.879478111137,10626.52387412467,6980.974278215832,31992.758219723117,8467.406649373484,4752.104438620767,1975.873874677471,41891.24039941328,42.49027477695806,2373.3097840980713,277.77512556753993
2024-02-05,18445.889390975666,18095.78872088481,11059.707502234005,8049.698476917534,30447.61633948836,9018.421652377809,4370.25909451027,1747.45192286243,45452.90709282291,50.401646799820284,2443.6091906951524,306.08269616355017
2024-02-12,19422.35552260217,13827.073272074558,12012.753267152855,8206.576717665212,29961.365438802655,8576.873699629012,4794.7650032011725,1841.9818507072093,38748.67124201518,51.511142847218416,2426.94065255848,299.57172084325504
2024-02-19,42957.03449525012,12773.623772885072,12616.072855954122,9297.049096647355,47803.03445154269,7957.399980929916,5009.254907599574,1875.9281046305812,45527.17185205738,61.51344283987221,2651.1994948637002,317.0597168412948
2024-02-26,38236.16591906707,12988.716725685075,14392.592004668812,10588.494550396314,24162.215226588956,7462.377665254424,4885.668981046881,2048.963783017659,40990.48369244269,56.84902061493248,2633.9845328747606,316.37062126017827
2024-03-04,39385.37185706097,17430.19446998612,14964.415194096373,7617.125903641921,18945.312118976562,7076.070643326477,4633.580246389089,2171.375455891312,43052.28018691256,59.22013510448749,2688.1180783036634,316.0418203868658
2024-03-11,33819.86253016907,18228.708974927635,11502.834204609782,6892.503561803045,23350.777043648806,6414.553599848959,4858.830714107336,2142.564730157527,49957.31577576998,61.423188599872866,2659.545125827631,326.2656323612612
2024-03-18,28859.512336340656,19752.147946312165,13166.159936551845,5464.183050936376,19761.397225113327,6116.915430142232,5322.420127046247,2105.76359809529,47174.96958881177,71.15136586094783,2750.738151236463,327.04936355550717
2024-03-25,27639.866378043476,16404.5067312263,10833.968193048147,4845.6194243533955,14786.10655742659,7499.652090850801,6865.276086401285,2193.0472495524814,47631.935123087205,53.26799423808404,2355.105763722884,280.5320793311061
2024-04-01,28452.84589856371,14418.481396943493,11329.733004652411,4488.541440546057,17892.829931958295,7114.028602126796,7188.405963591326,2710.0511335595434,37695.54832554025,48.94712919404198,2289.2777334784214,279.58364618964464
2024-04-08,28734.15747579797,15803.46259076073,10188.753598840636,3996.6969648722343,17404.16646390383,6384.364080476747,7561.337351696719,4545.839664739696,54073.9203987571,55.94583219834161,2337.0895821819067,278.946790357163
2024-04-15,24776.635455968764,15786.040278986793,8815.93387682979,3658.0504942933453,19429.820188519414,6203.776645968712,18436.695111217272,3895.5481031318523,39943.83564986431,67.12383759690248,2517.7176450605807,300.2463894592869
2024-04-22,25769.124080970516,16477.609671201073,6666.3128941589375,3804.1241601694483,18883.720306011328,7475.419269433333,13665.93151180176,3687.730999508017,52432.07755973926,65.61964217865862,2545.3217157988283,305.52320754009196
2024-04-29,26676.979192483148,15259.100807090708,6647.16774387264,3395.1213369194725,18973.300968563195,8122.228764587275,11410.742343212698,4260.807956672489,49839.95025418602,60.154080427555,2266.4196852641153,278.3332055420384
2024-05-06,35575.073989121025,15089.261811808123,5522.964457897577,4002.086592093919,18883.332282304105,8575.626886896114,10609.570428370891,3794.497504668866,47674.45710223148,64.18021129143956,2397.9663263787183,300.92790376931686
2024-05-13,39279.29268410666,14506.188981338117,6525.628480053983,3581.8206890052575,19709.024689563783,8178.858254355819,8387.846048026653,4142.2176763152665,41312.454311192036,68.29379043500512,2535.273278148043,308.91668323573384
2024-05-20,29804.597839558446,14958.361817042782,7654.642178866963,5188.506765183509,24686.716968091958,8908.040984833642,7840.494570424653,4577.706813813879,45687.35091015589,61.757738918665645,2338.0132670501935,286.98810583501734
2024-05-27,26282.006995195956,15038.731750776218,6346.856639060238,4452.922596886113,24669.30576193042,8278.865243581376,7573.788628123962,4216.494611649581,42929.977095535934,62.048649632352884,2366.7362180516543,282.4095136693895
2024-06-03,20707.594459690183,11078.358823024144,6335.553022399131,4291.902926034921,18364.25677605469,8414.62649543507,8640.141169544275,3952.1409269209576,45130.86799733501,69.08313780517807,2444.312503247276,287.65511748432334
2024-06-10,19370.694698886527,8278.15671360281,5537.8239090581355,3563.093597313319,19587.06804928245,10035.7141175565,8653.840379761188,3751.646285141604,43889.50668626595,80.39018219033807,2588.1803247650237,315.8135288296837
2024-06-17,20324.86345408409,9948.39378670344,5091.164808735931,4544.48417559612,22525.275997711597,11328.117383513896,9112.94364799658,3666.4009672643133,36700.90591590955,80.25298542615279,2542.7349524429815,306.49812088996237
2024-06-24,22922.346422100643,11284.862189685597,5668.681846044974,8985.584747586894,25242.464177754995,9985.309589898363,10684.395938096592,4126.22533861508,50342.05971137179,74.55549951424697,2621.627903956577,303.2143192847912
2024-07-01,19298.223101892192,9261.447379695204,5490.856676947871,7102.297709654769,22730.524185986273,9502.774647090642,11647.514812903659,4125.044522946194,44636.49393542139,69.2117982030943,2544.4171709672232,302.705503528662
2024-07-08,17099.692934243853,7268.787361462251,6644.266456548326,5054.919709327564,47075.42901475098,10502.821937749603,10980.485895182812,4108.087643122104,42870.43595625835,69.82861102002443,2538.7262841665097,303.9839779121287
2024-07-15,12980.489353427758,7765.21523598562,5761.820084432657,4943.308509562252,41538.01712144389,13822.726444403148,10000.983182798616,3457.299321041454,42547.8687863368,64.93750607618394,2371.777947212517,280.5296907292742
2024-07-22,13533.39438290221,8869.846684816992,6288.906539881887,4208.274289030859,47500.44730480126,10828.15986550114,11732.510835374114,3122.9892047145395,46642.3276442929,63.467128853126255,2388.225595140023,298.4409561731398
2024-07-29,12277.718282882672,10646.978090544751,6001.274287517088,5244.734571137322,35419.94414225105,12177.27804941161,12483.509475095241,4202.230997072255,41152.589602331616,52.310692966254,2191.857893235757,266.86165948350856
2024-08-05,12096.892913100137,10220.580740652811,6372.203660674936,5685.231675327594,30672.922844666842,10898.223257785361,9762.535802782306,3811.0377384168924,35914.63720273018,62.225011944932476,2355.548896690037,293.6512669459136
2024-08-12,11328.87794640083,8913.48529208349,5756.67921708758,5592.817751028762,29112.843768804774,11188.735516979335,9690.752032614198,3284.188113577751,46869.89023792522,50.65853173875655,2253.068428284408,272.47561348734627
2024-08-19,11773.164776212314,7648.472286173441,5711.533472834828,4155.925682345219,27980.709222890302,11844.898721894271,10164.805361842133,3827.2377309959197,47397.65664292689,47.06993130738114,2077.6250063944767,249.96610345873782
2024-08-26,9777.070790273447,7723.045755873191,5706.521589573388,4152.962683896763,26391.970819424187,12276.298689008545,11207.931474736994,3624.085374949617,44110.56431103127,48.436691132719425,2017.457781521716,234.60215124172393
2024-09-02,8888.801586855694,7508.597824916811,5302.906153272308,5165.548441210368,20580.979425232817,12436.880850058302,12024.625977346614,3563.4693617520707,40119.88923515513,64.67724794528465,2307.080119654017,276.94505062405455
2024-09-09,12768.769229718755,6799.189873755777,6143.3179258812315,6455.0343590095745,23443.940807212126,13399.286871832726,11551.082596392476,3177.8731876741317,45401.99486588801,58.3603344774091,2166.1051464636184,260.03704898103774
2024-09-16,10665.877409393419,9271.748335272028,6859.896742490618,7500.08923105751,28406.802122218593,13164.634281717215,11523.566307005285,2835.171525226424,38869.47557240636,51.360141070244104,2096.0689448420767,240.59136230877533
2024-09-23,9676.417760909493,19959.762129973034,13401.829286382655,6082.017539727504,29282.04832927692,11606.829457599893,10658.766028730428,2631.90610920362,40606.957954003636,46.68157751752493,2111.6062969202917,249.07653587227185
2024-09-30,12901.703889030692,17068.484836971416,13114.908468254796,6769.977167164469,40254.39336922566,13922.323031554553,9132.99973288653,2129.32864804445,41745.54320925886,60.61643935491044,2380.8859470557427,283.1200528585582
2024-10-07,17700.899297382723,12196.818830426544,13028.918932410032,8027.580656132896,39506.4405085342,15504.374762226968,8539.414680858872,2129.5032568681745,48962.58313190931,35.99437553588018,2288.732720554653,277.9557628190041
2024-10-14,24071.71625774178,12302.6738187011,10613.145798345657,6596.261045998989,45626.244306897446,16653.3217777581,8310.439933742644,2192.674567688787,43397.48086023383,30.77359633151545,2237.254754700575,272.1613714599547
2024-10-21,18081.0099390215,12241.707046211146,10345.069371624086,12895.797842666943,44312.1203644751,12960.352176977065,7970.049619925573,2650.2937845241977,43029.06633409485,56.46918673848877,2659.784587725434,314.5236026713304
2024-10-28,16468.653989903407,12113.212422669681,9187.31200191804,11578.949443125284,46459.884934123234,13557.402949265148,6100.423602824248,2390.015656917433,54714.663309057316,59.90240597872412,2620.009544778921,318.1521021938056
2024-11-04,18477.882624198315,13483.21746390585,9348.166651611495,10164.208720802155,44703.77051300504,14400.194320394863,6019.824951219997,1649.0616881190344,46614.36425687024,49.074045188265536,2506.191306954224,299.28632539971875
2024-11-11,14537.100947548251,13668.679142243589,8914.146738778421,7804.246789572562,49402.87219123837,12014.544750132362,6190.102378366961,1675.1349564072991,46551.62635016927,48.92389229321426,2531.7146902805825,280.84880263483024
2024-11-18,13771.29039502667,14219.177072453342,11449.147496134878,7930.37820706905,44685.877381552724,11902.462994077892,5948.449478787941,2353.5260274645298,43366.72384127835,49.6787503631143,2533.7440412322235,300.17166869225446
2024-11-25,15246.985703080434,14672.657413205347,11743.052367972457,8031.517862255161,43709.18991553072,20616.99619372138,5723.987318995857,2325.269992813843,42394.78345752043,56.512002257736285,2691.862490459857,331.65540797632184
2024-12-02,15878.115134120433,14713.287505281993,11266.107806048201,8276.184603692449,41936.34651499355,20340.757408736194,6001.888792432896,1874.6075013529648,36162.47018281421,69.92561782876953,2960.9506610464337,341.8596332725506
2024-12-09,15036.984414331428,11623.660555258537,13123.16656051805,8013.422409760815,37248.51492062293,19998.63917706895,5054.498498687911,1920.109054885991,49577.47229534848,69.04890771324935,2914.005720268309,350.58221603552136
2024-12-16,15203.221193302446,12687.262070526824,9758.101796916082,7928.965416955827,36938.84294616258,12627.684198501183,4176.8035833152,1658.5230644903434,47063.297941373305,60.92081974649579,2807.2258702207923,349.5491941399774
2024-12-23,13430.683169159727,12634.898166860183,8252.716934202515,8214.130779074234,45045.44960301264,15153.072282971923,4252.785832322758,1401.344409716394,44200.93269018791,65.03333133398226,2921.3770620481664,344.4803438216961
